NodeNum,Inst,SEQ,Method,FlexLex,CP,Obj,Time,sel
30,30-PatPS_483_32_10_4_3_2_3,483,TI,H,27.94,29.77,2.51,4_15_16_20
30,30-PatPS_484_32_2_2_2_2_1,484,TI,L,58.079994,58.08,2.374,10_16
30,30-PatPS_485_32_2_4_3_2_3,485,TI,H,36.65,36.65,2.408,20_26_0_0
30,30-PatPS_486_32_3_2_2_2_1,486,TI,L,54.84,54.84,2.34,13_0
30,30-PatPS_487_32_3_4_3_2_3,487,TI,H,22.71,27.34,2.674,6_0_0_27
30,30-PatPS_488_32_4_2_2_2_1,488,TI,L,60.309998,60.31,2.288,28_12
30,30-PatPS_489_32_4_4_3_2_3,489,TI,H,38.56,42.08,2.575,14_29_25_16
30,30-PatPS_490_32_5_2_2_2_1,490,TI,L,38.75,41.27,2.809,9_0
30,30-PatPS_491_32_5_4_3_2_3,491,TI,H,26.95,26.95,2.147,16_0_0_22
30,30-PatPS_492_32_6_2_2_2_1,492,TI,L,41.219997,41.22,1.701,5_26
30,30-PatPS_493_32_6_4_3_2_3,493,TI,H,21.68,23.8,2.214,14_6_0_23
30,30-PatPS_494_32_7_2_2_2_1,494,TI,L,28.9,28.98,1.381,4_20
30,30-PatPS_495_32_7_4_3_2_3,495,TI,H,15.56,19.07,2.558,18_23_20_24
30,30-PatPS_496_32_8_2_2_2_1,496,TI,L,43.920002,44.65,1.843,22_9
30,30-PatPS_497_32_8_4_3_2_3,497,TI,H,31.769999,34.01,2.299,20_26_9_17
30,30-PatPS_498_32_9_2_2_2_1,498,TI,L,62.67,62.67,1.948,8_7
30,30-PatPS_499_32_9_4_3_2_3,499,TI,H,36.05,39.86,2.649,8_17_23_24
30,30-PatPS_500_33_1_2_2_2_1,500,TI,L,61.629997,63.61,8.703,10_8
30,30-PatPS_501_33_1_4_3_2_3,501,TI,H,26.02,38.34,2.621,10_19_22_17
30,30-PatPS_502_33_10_2_2_2_1,502,TI,L,43.64,47.13,2.48,12_21
30,30-PatPS_503_33_10_4_3_2_3,503,TI,H,30.66,32.43,1.801,11_19_14_29
30,30-PatPS_504_33_2_2_2_2_1,504,TI,L,47.89,57.6,3.397,8_25
30,30-PatPS_505_33_2_4_3_2_3,505,TI,H,36.030003,40.47,1.868,6_0_26_18
30,30-PatPS_506_33_3_2_2_2_1,506,TI,L,38.22,45.72,3.626,5_11
30,30-PatPS_507_33_3_4_3_2_3,507,TI,H,19.67,29.39,2.24,5_21_25_28
30,30-PatPS_508_33_4_2_2_2_1,508,TI,L,76.44,76.79,2.094,26_7
30,30-PatPS_509_33_4_4_3_2_3,509,TI,H,25.83,34.17,2.04,26_21_29_24
30,30-PatPS_510_33_5_2_2_2_1,510,TI,L,35.679996,51.05,7.49,6_30
30,30-PatPS_511_33_5_4_3_2_3,511,TI,H,28.269999,32.93,2.681,6_28_25_0
30,30-PatPS_512_33_6_2_2_2_1,512,TI,L,46.22,54.32,3.298,11_14
30,30-PatPS_513_33_6_4_3_2_3,513,TI,H,24.48,31.91,3.437,15_19_17_16
30,30-PatPS_514_33_7_2_2_2_1,514,TI,L,53.540005,56.95,2.092,1_25
30,30-PatPS_515_33_7_4_3_2_3,515,TI,H,32.1,34.39,2.003,18_22_15_25
30,30-PatPS_516_33_8_2_2_2_1,516,TI,L,45.56,62,4.943,14_29
30,30-PatPS_517_33_8_4_3_2_3,517,TI,H,23.41,26.29,2.535,19_18_29_24
30,30-PatPS_518_33_9_2_2_2_1,518,TI,L,47.3,62.34,13.748,26_29
30,30-PatPS_519_33_9_4_3_2_3,519,TI,H,23.54,41.54,3.049,8_15_29_20
30,30-PatPS_520_34_1_2_2_2_1,520,TI,L,58.379997,60,1.68,12_17
30,30-PatPS_521_34_1_4_3_2_3,521,TI,H,40.379997,43.41,1.925,19_27_17_24
30,30-PatPS_522_34_10_2_2_2_1,522,TI,L,42.07,43.62,1.629,6_14
30,30-PatPS_523_34_10_4_3_2_3,523,TI,H,27.82,29.51,1.843,6_8_15_0
30,30-PatPS_524_34_2_2_2_2_1,524,TI,L,33.05,37.93,1.207,5_22
30,30-PatPS_525_34_2_4_3_2_3,525,TI,H,21.27,24.01,1.641,8_13_12_22
30,30-PatPS_526_34_3_2_2_2_1,526,TI,L,59.43,60.1,1.187,6_26
30,30-PatPS_527_34_3_4_3_2_3,527,TI,H,41.33,41.33,1.325,6_0_23_21
30,30-PatPS_528_34_4_2_2_2_1,528,TI,L,50.5,52.49,2.626,9_15
30,30-PatPS_529_34_4_4_3_2_3,529,TI,H,31.57,34.1,2.122,9_26_0_28
30,30-PatPS_530_34_5_2_2_2_1,530,TI,L,50.18,53.27,1.827,30_0
30,30-PatPS_531_34_5_4_3_2_3,531,TI,H,22.46,24.61,1.378,9_0_20_21
30,30-PatPS_532_34_6_2_2_2_1,532,TI,L,42.260002,42.26,2.031,27_12
30,30-PatPS_533_34_6_4_3_2_3,533,TI,H,29.169998,29.17,1.469,5_22_20_0
30,30-PatPS_534_34_7_2_2_2_1,534,TI,L,39.72,45.58,1.71,4_16
30,30-PatPS_535_34_7_4_3_2_3,535,TI,H,36.809998,36.81,1.339,11_10_0_18
30,30-PatPS_536_34_8_2_2_2_1,536,TI,L,47.399998,54.85,2,27_10
30,30-PatPS_537_34_8_4_3_2_3,537,TI,H,24.45,29.83,2.133,5_19_17_29
30,30-PatPS_538_34_9_2_2_2_1,538,TI,L,63.519997,63.52,1.643,3_0
30,30-PatPS_539_34_9_4_3_2_3,539,TI,H,47.14,47.14,1.435,3_13_0_23
30,30-PatPS_540_35_1_2_2_2_1,540,TI,L,58.67,58.67,1.017,8_0
30,30-PatPS_541_35_1_4_3_2_3,541,TI,H,29.77,30.29,1.322,20_13_0_0
30,30-PatPS_542_35_10_2_2_2_1,542,TI,L,48.310005,49.37,1.649,8_27
30,30-PatPS_543_35_10_4_3_2_3,543,TI,H,18.47,28.03,3.119,8_23_21_25
30,30-PatPS_544_35_2_2_2_2_1,544,TI,L,50.61,50.61,1.369,16_24
30,30-PatPS_545_35_2_4_3_2_3,545,TI,H,22.910002,25.59,1.646,22_12_24_20
30,30-PatPS_546_35_3_2_2_2_1,546,TI,L,46.14,48.05,1.933,5_19
30,30-PatPS_547_35_3_4_3_2_3,547,TI,H,31.05,31.05,0.904,15_22_11_19
30,30-PatPS_548_35_4_2_2_2_1,548,TI,L,49.01,52.25,1.54,7_25
30,30-PatPS_549_35_4_4_3_2_3,549,TI,H,25.67,28.75,1.676,24_8_25_29
30,30-PatPS_550_35_5_2_2_2_1,550,TI,L,55.010002,56.54,2.807,9_0
30,30-PatPS_551_35_5_4_3_2_3,551,TI,H,26.06,33.21,2.725,22_11_0_30
30,30-PatPS_552_35_6_2_2_2_1,552,TI,L,47.24,50.09,1.954,2_12
30,30-PatPS_553_35_6_4_3_2_3,553,TI,H,31.310001,31.31,2.38,2_13_23_15
30,30-PatPS_554_35_7_2_2_2_1,554,TI,L,60.879997,62.55,2.608,27_20
30,30-PatPS_555_35_7_4_3_2_3,555,TI,H,24.66,27.34,2.192,18_27_24_0
30,30-PatPS_556_35_8_2_2_2_1,556,TI,L,51.15,51.55,1.434,2_10
30,30-PatPS_557_35_8_4_3_2_3,557,TI,H,29.72,31.7,2.075,21_9_17_29
30,30-PatPS_558_35_9_2_2_2_1,558,TI,L,56.81,59.86,1.764,3_29
30,30-PatPS_559_35_9_4_3_2_3,559,TI,H,19.97,25.42,2.946,10_28_30_27
30,30-PatPS_560_36_1_2_2_2_1,560,TI,L,40.510002,40.51,1.141,22_10
30,30-PatPS_561_36_1_4_3_2_3,561,TI,H,31.650002,31.65,1.592,8_25_0_21
30,30-PatPS_562_36_10_2_2_2_1,562,TI,L,43.25,43.25,1.49,7_26
30,30-PatPS_563_36_10_4_3_2_3,563,TI,H,25.410002,25.41,1.963,28_9_0_20
30,30-PatPS_564_36_2_2_2_2_1,564,TI,L,33.37,36.94,2.003,9_23
30,30-PatPS_565_36_2_4_3_2_3,565,TI,H,20.72,24.61,1.824,15_25_14_13
30,30-PatPS_566_36_3_2_2_2_1,566,TI,L,51.600002,51.6,1.061,4_21
30,30-PatPS_567_36_3_4_3_2_3,567,TI,H,36.46,36.46,1.107,4_18_19_23
30,30-PatPS_568_36_4_2_2_2_1,568,TI,L,58.74,61.32,1.568,13_22
30,30-PatPS_569_36_4_4_3_2_3,569,TI,H,31.369999,34.99,1.495,18_27_15_16
30,30-PatPS_570_36_5_2_2_2_1,570,TI,L,66.78,66.78,1.261,9_16
30,30-PatPS_571_36_5_4_3_2_3,571,TI,H,52.97,52.97,1.973,18_11_8_30
30,30-PatPS_572_36_6_2_2_2_1,572,TI,L,42.75,46.99,1.163,13_18
30,30-PatPS_573_36_6_4_3_2_3,573,TI,H,22.93,28.73,2.343,12_13_30_18
30,30-PatPS_574_36_7_2_2_2_1,574,TI,L,53.469997,53.47,1.03,11_24
30,30-PatPS_575_36_7_4_3_2_3,575,TI,H,32.010002,32.01,2.296,11_18_0_21
30,30-PatPS_576_36_8_2_2_2_1,576,TI,L,40.58,49.24,1.804,14_18
30,30-PatPS_577_36_8_4_3_2_3,577,TI,H,26.689999,26.69,1.701,24_14_0_26
30,30-PatPS_578_36_9_2_2_2_1,578,TI,L,48.109997,51.65,2.138,26_9
30,30-PatPS_579_36_9_4_3_2_3,579,TI,H,26.06,30.68,1.894,3_30_18_24
30,30-PatPS_580_37_1_2_2_2_1,580,TI,L,37.660004,65.91,53.356,16_0
30,30-PatPS_581_37_1_4_3_2_3,581,TI,H,26.560001,36.31,7.204,2_7_0_0
30,30-PatPS_582_37_10_2_2_2_1,582,TI,L,48.200005,73.73,22.233,27_22
30,30-PatPS_583_37_10_4_3_2_3,583,TI,H,22.929998,29.35,5.319,26_22_24_0
30,30-PatPS_584_37_2_2_2_2_1,584,TI,L,34.06,53.01,21.377,10_27
30,30-PatPS_585_37_2_4_3_2_3,585,TI,H,21.48,25.18,1.884,6_26_30_0
30,30-PatPS_586_37_3_2_2_2_1,586,TI,L,42.55,69.03,26.948,28_5
30,30-PatPS_587_37_3_4_3_2_3,587,TI,H,24.4,36.77,7.365,23_12_30_22
30,30-PatPS_588_37_4_2_2_2_1,588,TI,L,57.520004,75.41,30.698,16_15
30,30-PatPS_589_37_4_4_3_2_3,589,TI,H,21.93,33.21,3.422,16_15_27_25
30,30-PatPS_590_37_5_2_2_2_1,590,TI,L,57.949997,71.39,30.26,4_10
30,30-PatPS_591_37_5_4_3_2_3,591,TI,H,48.940002,58.84,9.183,4_10_24_27
30,30-PatPS_592_37_6_2_2_2_1,592,TI,L,42.179996,65.61,65.2,19_10
30,30-PatPS_593_37_6_4_3_2_3,593,TI,H,25.26,45.89,10.685,11_16_26_20
30,30-PatPS_594_37_7_2_2_2_1,594,TI,L,40.269997,75.74,352.206,13_8
30,30-PatPS_595_37_7_4_3_2_3,595,TI,H,20.55,36.69,7.312,13_19_28_24
30,30-PatPS_596_37_8_2_2_2_1,596,TI,L,48.129997,64.52,60.102,19_27
30,30-PatPS_597_37_8_4_3_2_3,597,TI,H,30.170002,45.32,6.474,19_17_27_0
30,30-PatPS_598_37_9_2_2_2_1,598,TI,L,31.33,49.48,34.845,18_26
30,30-PatPS_599_37_9_4_3_2_3,599,TI,H,22.579998,29.82,4.277,18_9_0_15
30,30-PatPS_600_38_1_2_2_2_1,600,TI,L,39.05,42.08,4.384,11_16
30,30-PatPS_601_38_1_4_3_2_3,601,TI,H,29.740002,30.05,1.875,9_14_23_0
30,30-PatPS_602_38_10_2_2_2_1,602,TI,L,55.37,56.42,1.846,24_0
30,30-PatPS_603_38_10_4_3_2_3,603,TI,H,27.380001,33.8,2.255,10_24_0_0
30,30-PatPS_604_38_2_2_2_2_1,604,TI,L,45.62,45.62,1.542,7_22
30,30-PatPS_605_38_2_4_3_2_3,605,TI,H,27.46,27.46,1.496,12_10_0_30
30,30-PatPS_606_38_3_2_2_2_1,606,TI,L,52.059998,52.93,1.942,30_5
30,30-PatPS_607_38_3_4_3_2_3,607,TI,H,32.15,35.79,1.554,1_11_0_17
30,30-PatPS_608_38_4_2_2_2_1,608,TI,L,47.98,58.49,4.975,27_16
30,30-PatPS_609_38_4_4_3_2_3,609,TI,H,31.1,32.48,3.109,27_16_5_0
30,30-PatPS_610_38_5_2_2_2_1,610,TI,L,56.16,61.94,3.928,9_26
30,30-PatPS_611_38_5_4_3_2_3,611,TI,H,29.66,38.83,2.553,10_12_0_0
30,30-PatPS_612_38_6_2_2_2_1,612,TI,L,52.430004,57.86,10.863,19_14
30,30-PatPS_613_38_6_4_3_2_3,613,TI,H,31.41,31.41,1.391,11_8_20_0
30,30-PatPS_614_38_7_2_2_2_1,614,TI,L,49.65,53.33,2.541,4_20
30,30-PatPS_615_38_7_4_3_2_3,615,TI,H,22.130001,23.88,1.864,21_15_16_20
30,30-PatPS_616_38_8_2_2_2_1,616,TI,L,42.49,48.98,2.44,29_12
30,30-PatPS_617_38_8_4_3_2_3,617,TI,H,26.259998,30.7,1.976,20_17_15_0
30,30-PatPS_618_38_9_2_2_2_1,618,TI,L,50.65,56.1,4.461,3_7
30,30-PatPS_619_38_9_4_3_2_3,619,TI,H,25.81,28.99,2.09,27_14_0_24
30,30-PatPS_620_39_1_2_2_2_1,620,TI,L,41.829994,46.31,2.918,12_15
30,30-PatPS_621_39_1_4_3_2_3,621,TI,H,24.15,24.27,2.066,27_20_16_15
30,30-PatPS_622_39_10_2_2_2_1,622,TI,L,46.56,53.09,2.557,16_19
30,30-PatPS_623_39_10_4_3_2_3,623,TI,H,25.080002,27.84,1.648,1_0_18_24
30,30-PatPS_624_39_2_2_2_2_1,624,TI,L,45.21,48.79,4.337,18_21
30,30-PatPS_625_39_2_4_3_2_3,625,TI,H,29.9,32.01,2.015,14_16_15_0
30,30-PatPS_626_39_3_2_2_2_1,626,TI,L,43.899998,50.4,4.943,7_30
30,30-PatPS_627_39_3_4_3_2_3,627,TI,H,25.79,26.3,3.735,7_12_14_0
30,30-PatPS_628_39_4_2_2_2_1,628,TI,L,40.769997,47.26,3.982,5_18
30,30-PatPS_629_39_4_4_3_2_3,629,TI,H,27.8,33.49,2.416,20_21_0_18
30,30-PatPS_630_39_5_2_2_2_1,630,TI,L,50.650005,50.65,3.104,22_9
30,30-PatPS_631_39_5_4_3_2_3,631,TI,H,28.92,31.32,2.955,22_8_19_28
30,30-PatPS_632_39_6_2_2_2_1,632,TI,L,63.76,70.75,3.364,9_29
30,30-PatPS_633_39_6_4_3_2_3,633,TI,H,34.84,36.64,1.875,30_15_17_28
30,30-PatPS_634_39_7_2_2_2_1,634,TI,L,36.97,44.29,1.525,12_19
30,30-PatPS_635_39_7_4_3_2_3,635,TI,H,24.869999,27.17,1.894,14_19_30_27
30,30-PatPS_636_39_8_2_2_2_1,636,TI,L,60.58,61.42,2.41,14_13
30,30-PatPS_637_39_8_4_3_2_3,637,TI,H,32.329998,32.33,2.168,19_17_15_21
30,30-PatPS_638_39_9_2_2_2_1,638,TI,L,50.980003,55.8,4.982,10_22
30,30-PatPS_639_39_9_4_3_2_3,639,TI,H,27.84,33.03,2.112,3_15_27_22
30,30-PatPS_640_3_1_2_2_2_1,640,TI,L,49.91,58.88,1.804,17_14
30,30-PatPS_641_3_1_4_3_2_3,641,TI,H,39.5,41.8,1.772,18_30_10_28
30,30-PatPS_642_3_10_2_2_2_1,642,TI,L,54.36,57.03,1.735,4_12
30,30-PatPS_643_3_10_4_3_2_3,643,TI,H,30.59,30.59,1.237,6_14_21_25
30,30-PatPS_644_3_2_2_2_2_1,644,TI,L,34.41,37.72,2.677,4_17
30,30-PatPS_645_3_2_4_3_2_3,645,TI,H,18.11,20.62,1.355,22_0_8_10
30,30-PatPS_646_3_3_2_2_2_1,646,TI,L,38.52,39.61,1.325,8_24
30,30-PatPS_647_3_3_4_3_2_3,647,TI,H,21.93,26.45,1.591,5_26_13_24
30,30-PatPS_648_3_4_2_2_2_1,648,TI,L,69.21001,69.21,1.254,17_0
30,30-PatPS_649_3_4_4_3_2_3,649,TI,H,30.689999,35.78,2.905,17_25_10_0
30,30-PatPS_650_3_5_2_2_2_1,650,TI,L,49.989998,52.93,1.483,4_10
30,30-PatPS_651_3_5_4_3_2_3,651,TI,H,21.48,21.55,1.33,1_10_0_23
30,30-PatPS_652_3_6_2_2_2_1,652,TI,L,42.29,42.71,1.066,28_13
30,30-PatPS_653_3_6_4_3_2_3,653,TI,H,29.74,29.74,1.277,16_24_11_0
30,30-PatPS_654_3_7_2_2_2_1,654,TI,L,37.420002,41.48,2.062,11_29
30,30-PatPS_655_3_7_4_3_2_3,655,TI,H,22.349998,22.35,1.028,10_29_16_0
30,30-PatPS_656_3_8_2_2_2_1,656,TI,L,54.480003,54.48,1.026,3_13
30,30-PatPS_657_3_8_4_3_2_3,657,TI,H,32.55,32.55,0.952,11_13_29_0
30,30-PatPS_658_3_9_2_2_2_1,658,TI,L,52.8,54.31,2.286,26_6
30,30-PatPS_659_3_9_4_3_2_3,659,TI,H,17.68,19.04,1.258,26_24_22_0
30,30-PatPS_660_40_1_2_2_2_1,660,TI,L,36.22,40.75,3.004,18_26
30,30-PatPS_661_40_1_4_3_2_3,661,TI,H,25.900002,26.97,2.565,18_26_23_15
30,30-PatPS_662_40_10_2_2_2_1,662,TI,L,49.78,49.78,2.973,3_16
30,30-PatPS_663_40_10_4_3_2_3,663,TI,H,24.810001,24.81,1.822,3_16_15_17
30,30-PatPS_664_40_2_2_2_2_1,664,TI,L,48.039997,48.04,1.521,10_26
30,30-PatPS_665_40_2_4_3_2_3,665,TI,H,42.559998,42.56,1.35,22_5_16_0
30,30-PatPS_666_40_3_2_2_2_1,666,TI,L,49.460003,50.72,1.584,21_17
30,30-PatPS_667_40_3_4_3_2_3,667,TI,H,17.56,25.9,2.176,21_17_24_25
30,30-PatPS_668_40_4_2_2_2_1,668,TI,L,45.370003,50.39,3.564,4_17
30,30-PatPS_669_40_4_4_3_2_3,669,TI,H,22.83,25.77,2.357,29_27_22_16
30,30-PatPS_670_40_5_2_2_2_1,670,TI,L,63.36,63.36,1.791,9_27
30,30-PatPS_671_40_5_4_3_2_3,671,TI,H,43.760002,43.76,1.66,2_8_22_0
30,30-PatPS_672_40_6_2_2_2_1,672,TI,L,45.71,50.02,2.648,16_24
30,30-PatPS_673_40_6_4_3_2_3,673,TI,H,27.189999,27.85,1.927,17_25_21_0
30,30-PatPS_674_40_7_2_2_2_1,674,TI,L,47.899998,47.9,2.56,10_27
30,30-PatPS_675_40_7_4_3_2_3,675,TI,H,26.62,31.09,2.781,2_15_0_25
30,30-PatPS_676_40_8_2_2_2_1,676,TI,L,56.59,56.59,1.833,11_19
30,30-PatPS_677_40_8_4_3_2_3,677,TI,H,25.44,31.41,2.699,11_19_20_0
30,30-PatPS_678_40_9_2_2_2_1,678,TI,L,51.66,59.92,2.397,9_11
30,30-PatPS_679_40_9_4_3_2_3,679,TI,H,30.469997,30.47,1.903,25_17_29_16
30,30-PatPS_680_41_1_2_2_2_1,680,TI,L,49.239998,75.09,557.545,6_10
30,30-PatPS_681_41_1_4_3_2_3,681,TI,H,30.02,39.71,7.699,19_15_21_22
30,30-PatPS_682_41_10_2_2_2_1,682,TI,L,55.52,92.46,386.331,9_19
30,30-PatPS_683_41_10_4_3_2_3,683,TI,H,32.82,56.99,39.722,9_12_22_23
30,30-PatPS_684_41_2_2_2_2_1,684,TI,L,46.13,75.1,206.142,8_14
30,30-PatPS_685_41_2_4_3_2_3,685,TI,H,28.5,49.79,17.31,23_30_26_14
30,30-PatPS_686_41_3_2_2_2_1,686,TI,L,45.32,75.32,377.654,22_14
30,30-PatPS_687_41_3_4_3_2_3,687,TI,H,30.31,49,18.951,10_17_24_16
30,30-PatPS_688_41_4_2_2_2_1,688,TI,L,44.059998,67.33,313.331,21_23
30,30-PatPS_689_41_4_4_3_2_3,689,TI,H,15.92,30.41,24.798,21_23_25_19
30,30-PatPS_690_41_5_2_2_2_1,690,TI,L,52.589996,88.82,608.706,10_6
30,30-PatPS_691_41_5_4_3_2_3,691,TI,H,34.73,48.67,28.747,10_0_0_0
30,30-PatPS_692_41_6_2_2_2_1,692,TI,L,40.750004,81.17,9016.918,26_20
30,30-PatPS_693_41_6_4_3_2_3,693,TI,H,23.32,46.78,34.61,26_12_29_19
30,30-PatPS_694_41_7_2_2_2_1,694,TI,L,52.929996,87.01,188.537,14_12
30,30-PatPS_695_41_7_4_3_2_3,695,TI,H,30.55,50.57,36.196,29_24_30_28
30,30-PatPS_696_41_8_2_2_2_1,696,TI,L,56.850002,85.11,878.539,4_17
30,30-PatPS_697_41_8_4_3_2_3,697,TI,H,26.23,45.91,27.43,12_22_17_24
30,30-PatPS_698_41_9_2_2_2_1,698,TI,L,55.239998,81.75,1885.06,10_9
30,30-PatPS_699_41_9_4_3_2_3,699,TI,H,35.28,47.05,14.109,26_17_27_0
30,30-PatPS_700_42_1_2_2_2_1,700,TI,L,50.63,53.49,10.602,13_12
30,30-PatPS_701_42_1_4_3_2_3,701,TI,H,37.399998,44.44,4.877,8_18_20_29
30,30-PatPS_702_42_10_2_2_2_1,702,TI,L,62.459995,62.46,6.076,9_24
30,30-PatPS_703_42_10_4_3_2_3,703,TI,H,36.65,41.62,3.085,22_11_9_24
30,30-PatPS_704_42_2_2_2_2_1,704,TI,L,41.73,45.8,14.486,16_23
30,30-PatPS_705_42_2_4_3_2_3,705,TI,H,26.880001,28.19,3.137,16_19_23_22
30,30-PatPS_706_42_3_2_2_2_1,706,TI,L,44.36,50.79,35.424,17_27
30,30-PatPS_707_42_3_4_3_2_3,707,TI,H,23.79,35.48,10.927,20_16_21_24
30,30-PatPS_708_42_4_2_2_2_1,708,TI,L,43.38,46.64,8.911,16_30
30,30-PatPS_709_42_4_4_3_2_3,709,TI,H,21.18,25.71,2.442,16_29_21_22
30,30-PatPS_710_42_5_2_2_2_1,710,TI,L,43.85,43.85,2.69,5_20
30,30-PatPS_711_42_5_4_3_2_3,711,TI,H,17.369999,24.7,6.998,15_0_21_22
30,30-PatPS_712_42_6_2_2_2_1,712,TI,L,57.5,63.73,15.342,9_30
30,30-PatPS_713_42_6_4_3_2_3,713,TI,H,33.269997,39.79,8.087,14_29_25_18
30,30-PatPS_714_42_7_2_2_2_1,714,TI,L,48.909996,53.62,31.566,10_24
30,30-PatPS_715_42_7_4_3_2_3,715,TI,H,36.46,37.58,3.473,10_22_20_27
30,30-PatPS_716_42_8_2_2_2_1,716,TI,L,54.909996,67.34,34.765,5_28
30,30-PatPS_717_42_8_4_3_2_3,717,TI,H,39.45,44.81,4.937,14_5_22_28
30,30-PatPS_718_42_9_2_2_2_1,718,TI,L,50.140003,53.39,19.197,10_21
30,30-PatPS_719_42_9_4_3_2_3,719,TI,H,25.7,28.82,11.665,10_27_0_0
30,30-PatPS_720_43_1_2_2_2_1,720,TI,L,44.07,48.35,40.563,12_22
30,30-PatPS_721_43_1_4_3_2_3,721,TI,H,23,27.38,13.457,19_11_16_22
30,30-PatPS_722_43_10_2_2_2_1,722,TI,L,54.59,54.59,2.356,5_16
30,30-PatPS_723_43_10_4_3_2_3,723,TI,H,26.68,30.22,3.371,19_24_16_0
30,30-PatPS_724_43_2_2_2_2_1,724,TI,L,39.589996,40.53,4.624,10_9
30,30-PatPS_725_43_2_4_3_2_3,725,TI,H,27.460001,28.42,2.266,10_23_14_19
30,30-PatPS_726_43_3_2_2_2_1,726,TI,L,45.81,50.12,22.426,1_25
30,30-PatPS_727_43_3_4_3_2_3,727,TI,H,34.51,34.51,2.894,1_25_19_0
30,30-PatPS_728_43_4_2_2_2_1,728,TI,L,45.68,55.5,7.421,5_30
30,30-PatPS_729_43_4_4_3_2_3,729,TI,H,17.5,27.87,4.255,20_25_30_24
30,30-PatPS_730_43_5_2_2_2_1,730,TI,L,49.14,51.56,12.672,10_8
30,30-PatPS_731_43_5_4_3_2_3,731,TI,H,24.14,25.1,4.899,10_23_21_28
30,30-PatPS_732_43_6_2_2_2_1,732,TI,L,46.149998,50.66,7.403,9_23
30,30-PatPS_733_43_6_4_3_2_3,733,TI,H,23.12,28.69,4.69,4_9_18_0
30,30-PatPS_734_43_7_2_2_2_1,734,TI,L,44.27,45.28,8.835,4_20
30,30-PatPS_735_43_7_4_3_2_3,735,TI,H,18.77,27.94,4.532,27_20_11_13
30,30-PatPS_736_43_8_2_2_2_1,736,TI,L,51.98,55.62,23.965,24_23
30,30-PatPS_737_43_8_4_3_2_3,737,TI,H,29.499998,34.73,6.894,24_23_26_28
30,30-PatPS_738_43_9_2_2_2_1,738,TI,L,55.739998,56.35,6.414,15_0
30,30-PatPS_739_43_9_4_3_2_3,739,TI,H,27.16,28.16,2.981,21_18_15_0
30,30-PatPS_740_44_1_2_2_2_1,740,TI,L,43.410004,43.41,2.678,12_6
30,30-PatPS_741_44_1_4_3_2_3,741,TI,H,20.210001,23.9,4.005,12_29_19_18
30,30-PatPS_742_44_10_2_2_2_1,742,TI,L,51.499996,55.89,4.464,3_21
30,30-PatPS_743_44_10_4_3_2_3,743,TI,H,34.199997,34.2,3.746,30_19_12_0
30,30-PatPS_744_44_2_2_2_2_1,744,TI,L,45.1,49.05,7.599,3_15
30,30-PatPS_745_44_2_4_3_2_3,745,TI,H,30.8,37.38,4.283,9_25_22_0
30,30-PatPS_746_44_3_2_2_2_1,746,TI,L,45.68,45.68,3.375,29_0
30,30-PatPS_747_44_3_4_3_2_3,747,TI,H,25.43,25.43,5.294,8_0_14_25
30,30-PatPS_748_44_4_2_2_2_1,748,TI,L,54.96,55.81,3.941,5_27
30,30-PatPS_749_44_4_4_3_2_3,749,TI,H,28.130001,34.68,7.318,10_24_19_0
30,30-PatPS_750_44_5_2_2_2_1,750,TI,L,57.77,57.77,4.585,13_10
30,30-PatPS_751_44_5_4_3_2_3,751,TI,H,32.18,37.24,5.858,30_24_14_26
30,30-PatPS_752_44_6_2_2_2_1,752,TI,L,41.89,43.04,3.549,11_27
30,30-PatPS_753_44_6_4_3_2_3,753,TI,H,23.279999,25.26,6.004,4_13_0_0
30,30-PatPS_754_44_7_2_2_2_1,754,TI,L,37.989998,38.09,2.964,8_4
30,30-PatPS_755_44_7_4_3_2_3,755,TI,H,26.970001,26.97,3.268,15_0_4_17
30,30-PatPS_756_44_8_2_2_2_1,756,TI,L,40.23,42.6,5.179,9_21
30,30-PatPS_757_44_8_4_3_2_3,757,TI,H,23.779999,28.22,4.137,3_9_30_25
30,30-PatPS_758_44_9_2_2_2_1,758,TI,L,59.109997,59.11,2.982,6_30
30,30-PatPS_759_44_9_4_3_2_3,759,TI,H,29.24,38.14,3.216,6_27_0_30
30,30-PatPS_760_45_1_2_2_2_1,760,TI,L,37.27,71.14,4850.436,13_23
30,30-PatPS_761_45_1_4_3_2_3,761,TI,H,24.81,41.87,37.755,4_10_23_20
,,,,,,,,
30,30-PatPS_763_45_10_4_3_2_3,763,TI,H,26.75,42.68,15.695,29_22_0_19
,,,,,,,,
30,30-PatPS_765_45_2_4_3_2_3,765,TI,H,24.23,55.6,34.098,16_22_25_30
30,30-PatPS_766_45_3_2_2_2_1,766,TI,L,50.839996,71.83,221.666,1_23
30,30-PatPS_767_45_3_4_3_2_3,767,TI,H,27.800001,44.69,31.399,25_18_23_28
30,30-PatPS_768_45_4_2_2_2_1,768,TI,L,50.93,80.84,2339.644,14_29
30,30-PatPS_769_45_4_4_3_2_3,769,TI,H,25.01,43.47,46.3,5_16_22_15
30,30-PatPS_770_45_5_2_2_2_1,770,TI,L,52.06,77.45,1786.127,24_12
30,30-PatPS_771_45_5_4_3_2_3,771,TI,H,25.13,48.98,26.647,7_23_26_0
,,,,,,,,
30,30-PatPS_773_45_6_4_3_2_3,773,TI,H,42.76,67.22,187.811,28_17_0_27
